title,description,creator,recipient,date,date-is-approximate,item-information,subject,related-publication,publisher-digital,source,findingaid,original-identifier,identifier,rights,rightsstatement,type,format,language,relation,reference-url,cdmid,contentdm-file-name,contentdm-file-path,objectid,latitude,longitude,youtubeid
"Psychiana, A Mail Order Religion Created in the Small Town of Moscow, Idaho","Short video describing Psychiana, a mail order religion that preached the New Thought Movement. In 1928, Dr. Frank B. Robinson created Psychiana in Moscow, Idaho.",Northwest Public Broadcasting,,2019-08-28,,youtube video,Religion; Frank B. Robinson,,Northwest Public Broadcasting,Northwest Public Broadcasting,,,,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Audio,video/mpeg,eng,,,,,,pyschiana_demo20,,,x6eu5wj8b04
Packet featuring atom bomb as volcano,"Packet with a series of materials, most of which are focused on how near earth is to destruction, employing the atom bomb and communism in particular. Includes history of the movement, testimony, advertisements for lessons, application for membership, and form envelopes. Also includes large mailer the packet was sent in.",,,1947-03-28,,multiple-page; mailers,"Atom Bomb; Living God; Moscow, Idaho; Lessons; Spirit of God; Health; Happiness; Testimonials; God-Realm",,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 7, Folder 4",MG101_b7_f4_010,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Text,application/pdf,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/842,842,569.pdf,/psychiana/image/569.pdf,demo_psychiana842,36.29246,-86.622565
Packet headed with an illustration of Science and Energy,"Packet with materials focused on the 'power' that is inside each of us, which is the power of God. Materials urge the recipient to remit application and fees to join the movement. Includes an illustration of Robinson that echoes Uncle Sam.",,,1944,yes,multiple-page; mailers,Power of God; Illustrations,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 7, Folder 4",MG101_b7_f4_011,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Text,application/pdf,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/853,853,580.pdf,/psychiana/image/580.pdf,demo_psychiana853,36.29246,-86.622565
Peace of Mind,Flyer includes an illustration of Jesus Christ and quotes the Bible. Discusses solving people's problems with God-Power and includes testimonials on the reverse page.,"Psychiana, Inc.",,1939,yes,multiple-page; flyers,Jesus Christ; God-Power; Problems; Material Abundance,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 7, Folder 26",MG101_b7_f26_111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Text,application/pdf,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/358,358,1113.pdf,/psychiana/image/1113.pdf,demo_psychiana358,,
"Photograph of 1st and Main Street, Moscow, ID","Photograph of unmarked corner building located at the intersection of 1st and Main Street in Moscow, Idaho.",,,1935,yes,single-page; photographs,"Moscow, Idaho",,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_002,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpeg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/543,543,270.jp2,/psychiana/image/270.jp2,demo_psychiana543,46.733843,-117.001138
Photograph of clerical and bookkeeping staff from the branch mailing department.,"Photograph of all women staff from Psychiana clerical and bookkeeping standing in front of the Branch Mailing Department at 1st and Main Street in Moscow, Idaho. This building is two stories and occupies half a block.",,,1938,yes,single-page; photographs,Psychiana Headquarters; Psychiana Staff; Bookkeeping; Mailings,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_011,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpeg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/548,548,275.jp2,/psychiana/image/275.jp2,demo_psychiana548,46.733843,-117.001138
"Photograph of Corner Drug Store in Moscow, ID","Photograph of the corner drug store in Moscow, Idaho where Frank Robinson worked as a clerk and wrote the first lessons of Psychiana.",,,1935,yes,single-page; photographs,"Moscow, Idaho; Drug Store Clerk",,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_001,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpeg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/542,542,269.jp2,/psychiana/image/269.jp2,demo_psychiana542,46.732505,-117.001181
Photograph of Frank B. Robinson adjusting a small printing press.,Photograph depicts Frank B. Robinson with his sleeves rolled up and an unidentified male and female staff member working at row of small printing presses.,,,1940,yes,single-page; photographs,Daily Idahoan; Psychiana Staff,Daily Idahoan,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_039,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/568,568,295.jp2,/psychiana/image/295.jp2,demo_psychiana568,,
Photograph of Frank B. Robinson and a man named Henry Banks,"Photograph depicts Frank B. Robinson handing Mr. Henry Banks a can of 'rattlesnake meat' out front of the building of the publication, The News Review.",,,1939,yes,single-page; photographs,The News Review; Frank B. Robinson,The News-Review,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Robinson & Friends'",MG101_B6_Robinson_Friends_008,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/581,581,308.jp2,/psychiana/image/308.jp2,demo_psychiana581,,
Photograph of Frank B. Robinson beside his Duesenberg Convertible Coupe,Photograph of Frank B. Robinson standing outside the passenger side of his Duesenberg Convertible Coupe with a park in the background.,,,1934,yes,single-page; photographs,Duesenberg Convertible Coupe,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Photographs'",MG101_b6_photographs_06,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/526,526,253.jp2,/psychiana/image/253.jp2,demo_psychiana526,,
Photograph of Frank B. Robinson beside his Duesenberg Convertible Coupe in front of crowd,"Photograph of Frank B. Robinson standing by the hood of his Duesenberg Convertible Coupe in a public square or street with many people standing behind him. Along the running board, a sign reads 'Duesenberg Straight 8.'",,,1934,yes,single-page; photographs,Duesenberg Convertible Coupe; Public Square,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Photographs'",MG101_b6_photographs_07,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/525,525,252.jp2,/psychiana/image/252.jp2,demo_psychiana525,,
Photograph of Frank B. Robinson in his Duesenberg Convertible Coupe,Photograph of view of Frank B. Robinson sitting in the driver's side of his Duesenberg convertible coupe at the curb in front of his house.,,,1935,yes,single-page; photographs,Duesenberg Convertible Coupe; Home,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Photographs'",MG101_b6_photographs_02,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpeg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/520,520,247.jp2,/psychiana/image/247.jp2,demo_psychiana520,46.733027,-116.992443
Photograph of Frank B. Robinson loading a printing press with ink,"Photograph depicts Frank. B. Robinson with his sleeves rolled up, loading a small printing press with ink from a black container.",Zalmanoff,,1938,yes,single-page; photographs,Daily Idahoan; Psychiana Staff,Daily Idahoan,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_037a,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/566,566,293.jp2,/psychiana/image/293.jp2,demo_psychiana566,,
Photograph of Frank B. Robinson playing his organ,Photograph of Frank B. Robinson playing from a book of sheet music on his pipe organ.,,,1935,yes,single-page; photographs,Pipe Organ,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Photographs'",MG101_b6_photographs_01,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/519,519,246.jp2,/psychiana/image/246.jp2,demo_psychiana519,46.732534,-117.003116
Photograph of Frank B. Robinson watching Psychiana staff members work,Photograph depicts young Frank B. Robinson standing in a doorway with his hands on his hips and watching smiling female Psychiana staff complete tasks.,,,1935-05-01,,single-page; photographs,Psychiana Headquarters; Psychiana Staff,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_018,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/554,554,281.jp2,/psychiana/image/281.jp2,demo_psychiana554,,
Photograph of Frank B. Robinson watching the work of an unidentified male staff member,Photograph depicts Frank B. Robinson standing behind an unidentified male staff member who edits a lithograph plate at a drafting table.,,,1940,yes,single-page; photographs,Daily Idahoan; Psychiana Staff,Daily Idahoan,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_038,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/567,567,294.jp2,/psychiana/image/294.jp2,demo_psychiana567,46.732534,-117.003116
Photograph of Psychiana business office,Photograph depicts an unidentified man and woman sitting over a desk and writing records in ledgers or some sort of record books. The calendar over the desk marks the month of May in year 1938.,,,1935-05-01,,single-page; photographs,Psychiana Headquarters; Psychiana Staff,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_015,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/552,552,279.jp2,/psychiana/image/279.jp2,demo_psychiana552,46.732534,-117.003116
Photograph of revolving table used to sort and compile materials,"Photograph depicts several female Psychiana staff sitting around a revolving 'rotary table,' operated by electric motor and used to assemble Frank B. Robinsons Lessons and follow-up literature before mailing.",,,1935-05-01,,single-page; photographs,Psychiana Headquarters; Psychiana Staff; Lessons,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_021,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpeg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/556,556,283.jp2,/psychiana/image/283.jp2,demo_psychiana556,46.731365,-116.999089
Photograph of some Psychiana staff members at Psychiana's international headquarters,"Photograph of all women staff standing in front of Psychiana's International Headquarters, which operated with a staff of sixty-three women who conducted a direct mail campaign.",,,1938,yes,single-page; photographs,Psychiana Headquarters; Psychiana Staff,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_010,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpeg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/547,547,274.jp2,/psychiana/image/274.jp2,demo_psychiana547,46.733843,-117.001138
Photograph of the bookkeeping department,"Photograph depicts the bookkeeping department in the Psychiana Branch Mailing Department and several female staff completing various tasks of typing, sorting mail, calculating and keeping records.",,,1935-05-01,,single-page; photographs,Psychiana Headquarters; Psychiana Staff,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_019,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/555,555,282.jp2,/psychiana/image/282.jp2,demo_psychiana555,,
Photograph of The Professional Building built by Frank B. Robinson,"Photograph of The Professional Building main entrance from street view. The Professional Building housed most lawyers and doctors in Moscow, Idaho, along with the Robinson's Exclusive Prescription Pharmacy, grossing $8,000 a year in rent.",,,1936,yes,single-page; photographs,"Moscow, Idaho; Finances",,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_003,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpeg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/546,546,273.jp2,/psychiana/image/273.jp2,demo_psychiana546,46.733843,-117.001138
"Photograph of three men, two working at linographs","Photograph depicts W.J. Marinean standing between Howard Wallace and T.J. Grief, who sit at two linograph machines and work.",,,1935,yes,single-page; photographs,Daily Idahoan; Psychiana Staff,Daily Idahoan,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_035,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/565,565,292.jp2,/psychiana/image/292.jp2,demo_psychiana565,,
Photograph of two women using dictaphones,Photograph depicts two women sitting next to each other at a desk and using Dictaphones and typewriters to transcribe documents.,,,1938,yes,single-page; photographs,Psychiana Headquarters; Psychiana Staff,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_017,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/553,553,280.jp2,/psychiana/image/280.jp2,demo_psychiana553,,
Photograph of unidentified woman using an envelope sorter,Photograph depicts a female Psychiana staff member loading handfuls of envelopes into a sorter machine in preparation for mailing.,,,1935-05-01,,single-page; photographs,Psychiana Headquarters; Psychiana Staff; Mailings,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","MG 101, Frank Bruce Robinson. Papers, 1929-1951, University of Idaho Library Special Collections and Archives",http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,"MG-101, Box 6, Folder - 'Psychiana Photographs'",MG101_B6_Psychiana_Photographs_028,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,http://archiveswest.orbiscascade.org/ark:/80444/xv97133/op=fstyle.aspx?t=k&q=psychiana,http://digital.lib.uidaho.edu:80/cdm/ref/collection/psychiana/id/559,559,286.jp2,/psychiana/image/286.jp2,demo_psychiana559,,
